Dialogue_ID,Utterance_ID,Response
926,3,It's okay to feel anxious about that conversation.
926,4,That sounds really difficult.
926,5,That sounds really hard.
926,6,It sounds like you're really dreading this conversation.
926,7,It's so hard when you know it's going to hurt.
926,8,That sounds like a really big step.
926,9,I'm here for you.
926,10,"I'm sorry, I didn't mean to upset you."
926,11,I guess I'm just scared too.
926,12,"It's not an easy thing to do, is it?"
926,13,I'm here for you.
926,14,Are you okay?
926,15,"Not really, I'm still pretty nervous."
926,16,"Oh, wow, that's a big step."
926,17,"No, Joey, we're not."
927,0,That sounds so disappointing.
927,1,"Oh, I see, you're frustrated by that."
927,2,"Yes, really."
927,3,"Wow, that's amazing!"
927,4,"That’s a big deal, huh?"
928,0,That must be disappointing to see.
928,1,That must feel like a real betrayal of trust.
928,2,That must be really disappointing to watch.
928,3,It’s good to feel that way.
928,4,"It’s a strange feeling, isn’t it?"
928,5,"Yeah, that sounds really good right now."
929,0,I can hear the joy in your voice!
929,1,"I know, it's just… a lot."
929,2,"Oh, that's nice to hear."
929,3,I can do that.
929,4,"Oh, honey, what's wrong?"
929,5,"Oh, honey."
930,0,Hey! What's up?
930,1,Hey! How's it going?
930,2,I'd like that.
930,3,"Nothing yet, I was hoping you had some ideas."
930,4,"Oh, man, that's rough."
930,5,...the best day of my life!
930,6,That sounds really frustrating.
930,7,"I know, it's not the best, is it?"
930,8,I know how much you love Die Hard.
930,9,I'm glad you're excited!
930,10,"I get it, you're really excited about this movie."
930,11,"I’m sorry, I got carried away."
930,12,"Oh, man, that's a bummer."
930,13,"Oh, man, that's a bummer."
930,14,I understand; it's tough when things get tense.
930,15,I can see you're feeling a bit stressed right now.
931,0,I understand you're feeling betrayed right now.
931,1,I understand you're feeling incredibly angry and betrayed right now.
931,2,I understand this is incredibly difficult for you.
932,0,"Thank you, I really appreciate you saying that."
932,1,"Oh, I'm so sorry, I didn't realize I was overstepping."
932,2,I'm really upset that you invaded my privacy.
932,3,"I'm sorry, I didn't mean to upset you."
932,4,"Oh wow, that's a big deal."
932,5,I can see you're worried about this.
932,6,"I know, it's different."
932,7,"Oh, honey, it sounds like you really regret it."
932,8,I can see that you're really upset right now.
932,9,I just don't know what to do anymore.
932,10,It sounds like you really feel strongly about this.
932,11,I appreciate you trying to talk me out of it.
932,12,"I understand, it sounds like you're really set on this."
932,13,I know how important this is to you.
932,14,I understand it's hard.
932,15,I'm not sure.
932,16,I know you're hurting.
933,0,What is it?
933,1,"He's one of my favorites, too."
933,2,"No, thanks, I'm good, Joey."
933,3,"No problem, be right back."
933,4,"Yeah, that'd be great, thanks."
933,5,Are you okay?
933,6,You seem a little down.
933,7,"No, I'm good, thanks."
933,8,Of course.
933,9,"Thanks, Gunther."
933,10,"Nothing, just hanging out, man."
933,11,That's really nice of you.
933,12,I understand you just want to be friendly.
933,13,I understand you're just trying to be nice.
933,14,"Alright, alright, I'm on it."
933,15,I understand it can be frustrating when you feel singled out.
933,16,I’m just trying to be helpful.
933,17,I understand.
933,18,"Oh, come on, is that really necessary?"
933,19,"I'm just trying to get a coffee, that's all."
934,0,"That sounds fun, I wish I was there."
934,1,"Oh, hi, I'm sorry, we're not available."
934,2,"Oh, hi Heldi!"
934,3,"Oh wow, that's wonderful news!"
934,4,"Oh, wow, that must have been a shock."
935,0,You're welcome.
935,1,You're welcome.
935,2,I'm so sorry; it sounds truly awful.
935,3,I'm just so frustrated right now.
935,4,It sounds like you're really upset and frustrated right now.
935,5,I just don't know what to do.
935,6,"You're really hurting, aren't you?"
935,7,I just... I don't know what to do.
935,8,"It's okay to feel this way, Monica."
935,9,"You're welcome, Monica."
935,10,"You're welcome, Monica!"
935,11,"Oh, no!"
935,12,Alright!
935,13,"Yeah, double or nothin'!"
936,0,"Oh, no, I'm sorry, I don't."
936,1,"I just feel so bad for those ducks, they look hungry."
936,2,"Oh wow, that's so exciting!"
936,3,I just need to get away for a while.
936,4,"Oh, wow, that's a really big deal."
936,5,"I’ll be careful, I promise."
936,6,"I know, it’s just… it’s a lot."
936,7,"I know, it's just, I have to try."
936,8,"I understand, it's a really tough situation."
936,9,"I understand, it's a really tough situation."
936,10,I guess I just want you to be happy.
936,11,I know how much you want this to work out.
936,12,I know it feels like you have to do this.
936,13,"I don't know, but I really hope so."
936,14,"Oh, sweetie, I'm so sorry."
936,15,"I know, it’s just…it’s so hard."
936,16,It's like you're in a nightmare.
936,17,"Oh, honey, you're right, it is, isn't it?"
936,18,I know it hurts.
936,19,"I know, I know, it's just that it's not fair."
936,20,"Oh, honey, you really believe that, don't you?"
936,21,"Oh, honey."
937,0,"I think so, yeah."
937,1,"That's good, it can be tough to get places on time."
937,2,Okay.
937,3,"That's fascinating; please, continue."
937,4,"Oh, I see."
937,5,"Yes, it's quite a remarkable find."
937,6,I can see that you're really invested in this.
938,0,I appreciate you saying that.
938,1,I appreciate you saying that.
938,2,I understand that it’s a lot to ask.
938,3,I'm so glad to hear that.
938,4,I'm glad we could find some peace.
938,5,Bye.
938,6,Hello.
938,7,"No, she's not here right now."
938,8,"That's too bad, do you want to leave a message?"
938,9,"Oh, really?"
939,0,Hi there!
939,1,What's up?
939,2,"Not really, no."
939,3,Wow!
939,4,"I know, right?"
939,5,"No, I had no idea."
939,6,"I'm so sorry, I don't know what to say."
939,7,"Wow, that's a lot to process."
939,8,"Wow, that's a lot to process, isn't it?"
939,9,I can hear the uncertainty in your voice.
939,10,"I'm so sorry, this sounds like a lot to process."
939,11,"It's okay to feel unsure, this is a big deal."
939,12,"I guess it doesn't matter what anyone else thinks, does it?"
939,13,"Oh, honey, that sounds really confusing."
939,14,"It's okay to feel unsure, even if everyone else seems certain."
939,15,"Okay, I get that this is a lot to process."
939,16,I can see you're feeling overwhelmed right now.
939,17,"Wow, you sound really conflicted."
939,18,It must be overwhelming.
939,19,"Oh, honey."
939,20,"This is a lot to process, isn't it?"
940,0,I'm so sorry to hear that.
940,1,That your cat went missing.
940,2,"Oh, that must be disappointing."
940,3,"It's alright, don't worry about it."
940,4,I feel terrible that I did that.
940,5,I am sorry to hear that.
940,6,It sounds like you needed a change.
940,7,I guess I've been putting that off.
940,8,I can see how that would be tough.
941,0,Night to you too.
941,1,Adiós.
941,2,"Oh no, whose is it?"
941,3,"Oh, good, I'm glad you found it."
941,4,Just some poetry.
941,5,"No, I haven't, but it sounds intriguing."
941,6,"It's a bit heavy, but I am finding it quite captivating."
941,7,"Oh, that's so disappointing when a translation ruins a book."
941,8,It's disappointing when a translation ruins a good book.
941,9,"Wow, that must be amazing."
941,10,"It's been hard to find the right words lately, hasn't it?"
941,11,"Wow, that sounds really beautiful."
941,12,"Yes, I am very distracted."
941,13,I'm suddenly very curious.
941,14,I'm glad you did.
942,0,I'm so excited for you!
942,1,This stop is Montreal.
942,2,"Oh, wow, you're making me blush."
942,3,"I'm sorry, did I say something that made you uncomfortable?"
942,4,I... I don't know what to say.
942,5,I can see this is a lot to take in.
942,6,I'm still trying to process this!
942,7,"Yes, I do."
942,8,That's a long trip.
943,0,"Oh, wow, another one?"
943,1,I sure hope so.
943,2,"Oh, that’s a shame."
943,3,"Alright, here we go."
943,4,"I just miss her baking, too."
943,5,I hope it's a good one.
944,0,I can see how much that matters to you.
944,1,"I'm so sorry, I didn't realize it was yours."
945,0,I'm so sorry to hear that; it sounds incredibly frustrating.
945,1,I just feel so stuck.
945,2,It sounds like you're really torn.
945,3,It sounds like you're really torn.
945,4,"It's okay, I know you didn't mean to."
945,5,"That sounds incredibly frustrating, and a bit insulting too."
945,6,"No, of course not, I'm sorry, that wasn't my intention at all."
945,7,"I know, it must feel awful to be stuck in a situation that's making you unhappy."
945,8,"I understand, it sounds incredibly frustrating."
945,9,"Wow, that actually sounds awful."
945,10,"Okay, I'll just be quiet then."
945,11,I'm really sorry.
945,12,"What's that, sweetie?"
945,13,"I'm just feeling so lost, you know?"
945,14,"Oh, wow, you’re still there?"
945,15,I do.
946,0,"I'm not sure, but I can try to find out for you."
946,1,I just feel like I missed something important.
946,2,"Oh, I get it, you're curious to see what the stars had to say."
946,3,"I know, it's always a little disappointing when it's wrong."
946,4,I'm so sorry.
946,5,"Oh, wow."
946,6,"You're really ready to take a chance, huh?"
946,7,I'm not sure I can be cool right now.
946,8,I'm so nervous for us right now!
946,9,"Okay, okay, I'm calm."
946,10,I'm so nervous right now.
946,11,I can't believe you're making me do this.
946,12,I'm so nervous right now.
946,13,"I am so tempted, though."
946,14,"I'm trying to stay calm, but I'm starting to feel a little panicked."
946,15,"Oh, the thrill of it all!"
946,16,"I know, I know, I panicked!"
947,0,"Oh wow, that's so exciting!"
947,1,"Yeah, still."
947,2,I can see how much this means to you.
947,3,I understand you might be hesitant.
947,4,That sounds like a threat.
947,5,"I think you're being deliberately difficult, and I'm hurt."
947,6,I'm really sorry to hear that.
947,7,I'm right behind you.
947,8,"Oh boy, here we go again."
947,9,"Oh, good, I could use a win."
947,10,I'm all ears.
947,11,Impressive.
947,12,Joey.
947,13,I see.
947,14,Thank you.
947,15,You seem very proud of yourself.
948,0,That sounds like a wistful kind of longing.
948,1,That's... unsettling.
948,2,That's... unsettling.
948,3,That's... quite a thing to consider.
948,4,I'm just trying to make light of things.
948,5,I'm feeling a bit overwhelmed right now.
948,6,I'm glad you're feeling enthusiastic!
948,7,What would you like me to do?
948,8,That's wonderful!
948,9,"Ouch, that sounds rough."
948,10,I hear you.
948,11,"I'm sorry, that sounds really rough."
948,12,But?
948,13,But I just can't seem to find the words to say it.
948,14,Oh.
948,15,"I'm sorry, I didn't mean to embarrass you."
949,0,"I know, it's frustrating when the weather ruins your plans."
949,1,"I don't really feel like reading right now, though."
949,2,"Okay, what would you like to do instead?"
949,3,"I'm just feeling restless, I guess."
949,4,"Oh, that's a shame."
949,5,"Oh, I don't think that's my scene."
949,6,"Oh, that's a shame."
949,7,It sounds like you're feeling a bit frustrated that your plans are being disrupted.
949,8,"Yes, Kate Miller!"
949,9,"Oh, you're on a roll!"
949,10,"Oh, honey... I'm so sorry."
949,11,"Oh, honey, I'm so sorry."
949,12,You're welcome.
950,0,What's wrong?
950,1,It was my favorite pair.
950,2,I can only imagine how disappointing that is.
950,3,I can only imagine how frustrating that is.
950,4,I know how disappointing that can feel.
950,5,I'm looking.
950,6,I just want these pants off.
950,7,"Yeah, he thinks you're cool."
950,8,I guess it is kind of cool.
950,9,See? Ben's got it all figured out.
950,10,I feel like a cowboy.
950,11,"Yes, absolutely!"
950,12,"Oh, I'd love to see that."
950,13,Good idea.
950,14,I'm so happy for you!
950,15,"You really would, Ross."
950,16,"Okay, well, I'll see you later."
950,17,You'll feel so much better once it's done.
951,0,"I'm so sorry, I understand your frustration."
951,1,I feel so let down right now.
952,0,I'm glad you feel rested.
952,1,I feel so refreshed.
952,2,It's okay to feel that way.
952,3,I can understand why that might feel like a shift in the conversation.
952,4,That sounds like a lot of pressure.
952,5,I'm sensing some discomfort here.
952,6,I can see you're feeling a little uncomfortable.
953,0,Hey! What's up?
953,1,What's up?
953,2,Just staring at the ceiling.
953,3,"Oh, that sounds like a lot of work."
953,4,"I'm so sorry, that sounds incredibly difficult."
953,5,"Oh, that's... intense."
